OBJECTID,DOCUMENT_NBR,CRASH_REPORT_LINK,CRASH_YR,DISTRICT_NBR,NLFID,NLF_JUR_CD,NLF_COUNTY_CD,NLF_ROUTE_TYPE_CD,COUNTY_LOG_NBR,ODOT_LATITUDE_NBR,ODOT_LONGITUDE_NBR,ODOT_FIPS_CD,SEVERITY_BY_TYPE_CD,ODPS_TOTAL_FATALITIES_NBR,INCAPAC_INJURIES_NBR,NON_INCAPAC_INJURIES_NBR,POSSIBLE_INJURIES_NBR,NO_INJURY_REPORTED_NBR,UNRESTRAIN_OCCUPANTS,NUMBER_OF_UNITS_NBR,CRASH_TYPE_CD,FHWA_RDWY_DEPARTURE_IND,ODOT_INTERSECTION_REL_IND,ODOT_CRASH_LOCATION_CD,FACILITY_TYPE_CD,AREA_CD,FUNCTIONAL_CLASS_CD,NHS_CD,ODOT_DIV_UNDIV_IND,ODOT_LANES_NBR,OPER_ACCESS_CONTROL_CD,FREEWAY_IND,INTERSTATE_IND,ODOT_MAINTAINED_HWY_IND,MAINTENANCE_AUTHORITY_CD,ODOT_CITY_VILLAGE_TWP_NME,MONTH_OF_CRASH,TIME_OF_CRASH,DAY_IN_WEEK_CD,WEATHER_COND_CD,ROAD_COND_PRIMARY_CD,ROAD_COND_SECONDARY_CD,LIGHT_COND_PRIMARY_CD,ROAD_CONTOUR_CD,ODPS_ALCOHOL_IND,ODPS_DRUG_IND,ODPS_SCHOOL_ZONE_IND,ODPS_MOTORCYCLE_IND,ODPS_SPEED_IND,ODPS_SENIOR_DRIVER_IND,ODPS_WORK_ZONE_IND,ODPS_LOC_IN_WORK_ZONE_CD,ODPS_TYPE_OF_WORK_ZONE_CD,ODOT_YOUNG_DRIVER_IND,DISTRACTED_DRIVER_IND,ODPS_CITY_VILLAGE_TWP_NME,ODPS_LOC_ROAD_DIR_CD,ODPS_LOC_ROAD_NME,ODPS_LOC_ROAD_SUFFIX_CD,ODPS_LOC_DIR_SUFFIX_CD,ODPS_LOC_ROUTE_PREFIX_CD,ODPS_LOC_ROUTE_ID,ODPS_LOC_ROUTE_SUFFIX_CD,ODPS_REF_DIRECTION_CD,ODPS_REF_GIVEN,ODPS_REF_SUFFIX_CD,ODPS_REF_DIR_SUFFIX_CD,ODPS_REF_ROUTE_PREFIX_CD,ODPS_REF_ROUTE_ID,ODPS_REF_ROUTE_SUFFIX_CD,ODPS_ADDRESS_REFERENCE,ODPS_MILEPOST_REFERENCE,ODPS_REF_POINT_USED_CD,LOCAL_REPORT_NUMBER_ID,U1_AT_FAULT_IND,U1_ODPS_UNIT_NBR,U1_DIRECTION_FROM_CD,U1_DIRECTION_TO_CD,U1_TURN_CD,U1_TRAFFIC_CONTROL_CD,U1_TYPE_OF_UNIT_CD,U1_SPECIAL_FUNCTION_CD,U1_UNIT_SPEED_NBR,U1_POSTED_SPEED_NBR,U1_PRECRASH_ACTION_CD,U1_CONT_CIR_PRIMARY_CD,U1_CONT_CIR_SECONDARY_CD,U1_OBJECT_STRUCK,U1_SEQ_OF_EVENTS_1_CD,U1_SEQ_OF_EVENTS_2_CD,U1_SEQ_OF_EVENTS_3_CD,U1_SEQ_OF_EVENTS_4_CD,U1_SEQ_OF_EVENTS_5_CD,U1_SEQ_OF_EVENTS_6_CD,U1_NON_MOTORIST_LOC_CD,U1_AGE_NBR,U1_GENDER_CD,U1_ALCOH_DRUG_SUSPCTD_CD,U1_DISTRACTED_BY_1_CD,U1_DISTRACTED_BY_2_CD,U2_ODPS_UNIT_NBR,U2_DIRECTION_FROM_CD,U2_DIRECTION_TO_CD,U2_TURN_CD,U2_TRAFFIC_CONTROL_CD,U2_TYPE_OF_UNIT_CD,U2_SPECIAL_FUNCTION_CD,U2_UNIT_SPEED_NBR,U2_POSTED_SPEED_NBR,U2_PRECRASH_ACTION_CD,U2_CONT_CIR_PRIMARY_CD,U2_CONT_CIR_SECONDARY_CD,U2_SEQ_OF_EVENTS_1_CD,U2_SEQ_OF_EVENTS_2_CD,U2_SEQ_OF_EVENTS_3_CD,U2_SEQ_OF_EVENTS_4_CD,U2_SEQ_OF_EVENTS_5_CD,U2_SEQ_OF_EVENTS_6_CD,U2_NON_MOTORIST_LOC_CD,U2_AGE_NBR,U2_GENDER_CD,U2_ALCOH_DRUG_SUSPCTD_CD,U2_DISTRACTED_BY_1_CD,U2_DISTRACTED_BY_2_CD,U3_ODPS_UNIT_NBR,U3_TRAFFIC_CONTROL_CD,U3_TYPE_OF_UNIT_CD,U3_SPECIAL_FUNCTION_CD,U3_PRECRASH_ACTION_CD,U3_CONT_CIR_PRIMARY_CD,U3_CONT_CIR_SECONDARY_CD,U3_SEQ_OF_EVENTS_1_CD,U3_SEQ_OF_EVENTS_2_CD,U3_SEQ_OF_EVENTS_3_CD,U3_SEQ_OF_EVENTS_4_CD,U3_SEQ_OF_EVENTS_5_CD,U3_SEQ_OF_EVENTS_6_CD,INTERSECTION_ID_CURRENT,INTERSECTION_LEG_ID,INTERCHANGE_ID,SA_RAMP_ID,SA_SEGMENT_ID,STATE_TRUE_LOG_NBR
2209706,20156115621,https://hsip.dot.state.oh.us/report/?docnbr=20156115621,2015,6,TPICTR00236**C,T,PIC,TR,1,39.598891,-82.943495,15070,1,0,0,0,0,29,0,2,2,N,N,1,,99999,5, ,U,4,0,N,N,N,80,CIRCLEVILLE,6,1515,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,N,Y,CIRCLEVILLE,S,PICKAWAY,ST,,,,,E,MOUND,ST,,,,,,,1,A15 10043 09,Y,1,1,2,NT,1,22,4,25,25,1,9,,0,20,,,,,,,34,F,1,6,1,2,1,2,NT,1,6,1,,25,11,1,,20,,,,,,,37,F,1,1,1,,,,,,,,,,,,,,,,,,,1
2314683,20157050375,https://hsip.dot.state.oh.us/report/?docnbr=20157050375,2015,6,TPICTR01082**C,T,PIC,TR,0.29,39.80269,-83.043061,70870,1,0,0,0,0,1,0,2,3,N,Y,3,,99999,7, ,U,2,0,N,N,N,80,SCIOTO TOWNSHIP,6,330,1,1,1,9,5,1,0,0,0,0,0,0,0,0,0,Y,N,SCIOTO,,PATRIOT AVE,AV,,,,,,MUSKET PL,PL,,,,,,,1,AC06150064,Y,1,4,2,RT,1,13,10,2,25,2,11,,0,21,,,,,,,25,M,1,1,1,2,3,4,NT,1,3,1,,,10,1,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29
2049025,20147076350,https://hsip.dot.state.oh.us/report/?docnbr=20147076350,2014,6,CPICCR00040**C,C,PIC,CR,2.7,39.605889,-82.877273,81550,1,0,0,0,0,1,0,1,13,Y,N,1,,99999,6, ,U,2,0,N,N,N,80,WASHINGTON TOWNSHIP,11,2020,2,2,4,9,5,3,0,0,0,0,0,0,0,0,0,N,N,WASHINGTON,,STOUTSVILLE,PI,,,,,,8039,,,,,,,,3,AC11140058,Y,1,4,3,NT,12,4,1,45,55,1,17,,48,8,48,45,44,,,,35,F,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7
1951004,20146129471,https://hsip.dot.state.oh.us/report/?docnbr=20146129471,2014,6,SPICSR00188**C,S,PIC,SR,3.1,39.63306,-82.906447,15070,1,0,0,0,0,1,0,1,13,Y,N,1,,99999,5, ,U,2,3,N,N,Y,80,CIRCLEVILLE,11,815,7,5,4,2,1,2,0,0,0,0,0,0,0,0,0,N,N,CIRCLEVILLE,,,,,SR,188,,,3,MP,,,,,,,2,65-0294-65,Y,1,3,4,NT,12,7,1,50,55,1,10,,44,8,30,11,9,44,1,,40,F,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1
1950814,20146129281,https://hsip.dot.state.oh.us/report/?docnbr=20146129281,2014,6,SPICUS00023**C,S,PIC,US,2.68,39.517084,-82.970157,99129,1,0,0,0,0,5,0,3,2,N,N,1,,99999,3,H,D,4,2,N,N,Y,80,PICKAWAY COUNTY,11,610,7,5,4,0,5,2,0,0,0,0,0,0,0,0,0,N,N,PICKAWAY (COUNTY),,,,,US,23,,,3,MP,,,,,,,2,65-0289-65,Y,2,2,1,NT,12,7,1,40,60,1,9,,0,20,,,,,,,30,F,1,1,1,1,2,1,NT,12,3,1,15,60,1,1,,20,8,21,,,,,52,M,1,1,1,3,12,17,1,10,1,,20,,,,,,,,,,,57.84
2038015,20147065337,https://hsip.dot.state.oh.us/report/?docnbr=20147065337,2014,6,SPICSR00188**C,S,PIC,SR,6.24,39.663163,-82.863591,80598,1,0,0,0,0,2,0,2,18,N,N,1,,99999,5, ,U,2,3,N,N,Y,80,WALNUT TOWNSHIP,11,606,2,1,1,9,5,1,0,0,0,0,0,0,0,0,0,N,N,WALNUT,,,,,SR,188,,,8637,,,,,,,,3,AC11140024,Y,1,2,4,LT,1,6,1,5,55,6,2,,0,20,,,,,,,47,F,1,1,1,2,4,3,NT,1,7,1,5,55,1,1,,20,11,9,,,,,53,M,1,1,1,,,,,,,,,,,,,,,,,,,6.24
2038001,20147065323,https://hsip.dot.state.oh.us/report/?docnbr=20147065323,2014,6,CPICCR00143**C,C,PIC,CR,1.43,39.796802,-83.075408,70870,1,0,0,0,0,4,0,2,18,N,N,10,,99999,4, ,U,2,0,N,N,N,80,SCIOTO TOWNSHIP,11,1625,1,1,1,9,1,1,0,0,0,0,0,1,0,0,0,N,N,SCIOTO,,WELCH,RD,,,,,,9640,,,,,,,,3,AC11140021,Y,1,1,3,LT,1,1,1,0,55,6,2,,0,20,,,,,,,85,F,1,1,1,2,2,1,NT,1,2,1,55,55,1,1,,20,44,11,44,,,,50,M,1,1,1,,,,,,,,,,,,,,,,,,,1.43
1947126,20146125582,https://hsip.dot.state.oh.us/report/?docnbr=20146125582,2014,6,SPICSR00752**C,S,PIC,SR,0.98,39.723588,-82.968434,33978,1,0,0,0,0,1,0,1,17,N,N,1,,99787,5, ,U,2,3,N,N,Y,80,HARRISON TOWNSHIP,11,930,2,6,3,0,1,1,0,0,0,0,0,0,0,0,0,N,N,HARRISON (TOWNSHIP OF),,,,,SR,752,,,1,MP,,,,,,,2,65-0278-65,Y,1,4,3,NT,12,17,1,25,55,1,1,,0,13,,,,,,,54,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98
2035278,20147062599,https://hsip.dot.state.oh.us/report/?docnbr=20147062599,2014,6,TPICTR00236**C,T,PIC,TR,0.85,39.596912,-82.94452,15070,1,0,0,0,0,1,0,1,13,Y,N,11,,99714,5, ,U,4,0,N,N,N,80,CIRCLEVILLE,10,544,6,1,1,9,4,1,0,0,0,0,0,0,0,0,0,N,N,CIRCLEVILLE,S,SCIOTO,ST,,,,,,NORFOLK SOUTHERN RR,RD,,,,,,,1,A141095210,Y,1,2,1,NT,15,2,1,15,25,1,21,,52,52,,,,,,,56,F,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85
2035277,20147062598,https://hsip.dot.state.oh.us/report/?docnbr=20147062598,2014,6,TPICTR00236**C,T,PIC,TR,0.85,39.596912,-82.94452,15070,1,0,0,0,0,2,0,2,6,N,Y,2,,99714,5, ,U,4,0,N,N,N,80,CIRCLEVILLE,10,1153,7,1,1,9,1,1,0,0,0,0,0,0,0,0,0,Y,N,CIRCLEVILLE,S,PICKAWAY,ST,,,,,E,MILL,ST,,,,,,,1,A141104810,Y,1,4,3,NT,2,2,1,15,35,1,2,,0,20,,,,,,,25,F,1,1,1,2,2,1,NT,1,12,1,20,35,1,1,,20,,,,,,,63,M,1,1,1,,,,,,,,,,,,,,,,,,,0.85
1810628,20144037055,https://hsip.dot.state.oh.us/report/?docnbr=20144037055,2014,6,TPICTR00236**C,T,PIC,TR,0.85,39.596912,-82.94452,15070,1,0,0,0,0,1,0,1,13,Y,N,1,,99714,5, ,U,4,0,N,N,N,80,CIRCLEVILLE,10,210,5,4,2,9,4,1,1,0,0,0,0,0,0,0,0,N,N,CIRCLEVILLE,S,PICKAWAY,ST,,,,,,501,,,,,,,,3,A141089510,Y,1,1,2,NT,12,7,1,35,35,1,17,,52,8,52,,,,,,28,M,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85
2034596,20147061917,https://hsip.dot.state.oh.us/report/?docnbr=20147061917,2014,6,SPICUS00062**C,S,PIC,US,6.93,39.80457,-83.178053,20156,1,0,0,0,0,2,0,2,2,N,Y,4,,99999,4, ,U,2,3,N,N,Y,80,DARBY TOWNSHIP,10,1400,6,1,1,9,1,2,0,0,0,0,0,1,0,0,0,N,N,DARBY,,HARRISBURG,RD,,,,,,,,,US,62,,,,1,AC10140008,Y,1,1,2,NT,2,2,1,10,45,1,9,,0,20,,,,,,,80,F,1,1,1,2,2,1,NT,2,2,1,,45,11,1,,20,,,,,,,58,F,1,1,1,,,,,,,,,,,,,,,,,,,94.6
2034604,20147061925,https://hsip.dot.state.oh.us/report/?docnbr=20147061925,2014,6,SPICUS00023**C,S,PIC,US,5.92,39.562771,-82.956386,62484,1,0,0,0,0,1,0,1,17,N,Y,3,,99999,3,H,D,4,3,N,N,Y,80,PICKAWAY TOWNSHIP,10,525,5,1,1,9,5,2,0,0,0,0,0,1,0,0,0,N,N,PICKAWAY,,NEVILLE,ST,,,,,,,,,US,23,,,,1,AC10140003,Y,1,3,1,RT,2,17,1,0,55,5,21,,0,7,,,,,,,67,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.08
2034605,20147061926,https://hsip.dot.state.oh.us/report/?docnbr=20147061926,2014,6,SPICSR00104**C,S,PIC,SR,15.68,39.721265,-83.019865,70870,1,0,0,0,0,6,0,2,1,N,Y,2,,99787,4, ,U,2,3,N,N,Y,80,SCIOTO TOWNSHIP,10,1536,1,2,1,9,1,2,0,0,0,0,0,0,0,0,0,Y,N,SCIOTO,,,,,SR,104,,,,,,SR,316,,,,1,AC10140010,Y,1,1,2,NT,4,1,1,3,55,1,19,,0,6,,,,,,,34,F,1,1,1,2,2,1,NT,4,1,1,50,55,1,1,,23,9,,,,,,19,F,1,1,1,,,,,,,,,,,,,,,,,,,76.21
1817147,20144043585,https://hsip.dot.state.oh.us/report/?docnbr=20144043585,2014,6,SPICUS00023**C,S,PIC,US,16.98,39.714585,-82.98696,73068,1,0,0,0,0,2,0,2,18,N,Y,2,,99787,3,H,U,4,3,N,N,Y,80,SOUTH BLOOMFIELD,10,952,7,2,1,9,1,1,0,0,0,0,0,0,0,0,0,Y,N,SOUTH BLOOMFIELD,,,,,US,23,,,,,,SR,316,,,,1,10198814,Y,1,2,4,LT,4,17,17,2,35,6,2,,0,20,,,,,,,30,M,1,1,1,2,1,2,NT,4,3,1,35,35,1,1,,20,,,,,,,23,M,1,1,1,,,,,,,,,,,,,,,,,,,72.14
1934824,20146113243,https://hsip.dot.state.oh.us/report/?docnbr=20146113243,2014,6,CPICCR00028**C,C,PIC,CR,6.24,39.762859,-82.949786,33978,3,0,0,1,0,4,0,2,5,N,Y,1,,99999,7, ,U,2,0,N,N,N,80,HARRISON TOWNSHIP,10,1606,5,1,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,HARRISON (TOWNSHIP OF),,,,,CR,28,,,,,,TR,92,,,,1,65-0239-65,Y,2,2,1,NT,12,6,1,50,55,4,10,,48,20,9,24,48,44,1,,43,F,1,1,1,1,2,4,LT,12,6,1,10,55,6,1,,20,,,,,,,40,F,1,1,1,,,,,,,,,,,,,,,,,,,6.24
1811700,20144038130,https://hsip.dot.state.oh.us/report/?docnbr=20144038130,2014,6,SPICSR00104**C,S,PIC,SR,15.75,39.722246,-83.020207,70870,1,0,0,0,0,1,0,1,13,Y,N,1,,99999,4, ,U,2,3,N,N,Y,80,SCIOTO TOWNSHIP,10,434,7,1,1,9,5,4,0,0,0,0,0,0,0,0,0,N,N,SCIOTO,,,,,SR,104,,,,,,SR,316,,,,1,AC10140059,Y,1,1,2,NT,12,3,1,55,55,1,17,,30,11,9,11,30,,,,31,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.28
2034595,20147061916,https://hsip.dot.state.oh.us/report/?docnbr=20147061916,2014,6,SPICSR00674**C,S,PIC,SR,5.94,39.722818,-82.830925,80598,1,0,0,0,0,1,0,2,2,N,Y,2,,99999,4, ,U,2,3,N,N,Y,80,WALNUT TOWNSHIP,10,1930,5,1,1,9,1,1,0,0,0,0,0,0,0,0,0,Y,N,WALNUT,,,,,SR,674,,,,,,SR,752,,,,1,AC10140006,Y,1,2,1,NT,12,4,1,5,55,1,9,,0,20,,,,,,,,U,0,0,0,2,2,1,NT,12,6,1,,55,11,1,,20,,,,,,,20,F,1,1,1,,,,,,,,,,,,,,,,,,,6.34
2048841,20147076166,https://hsip.dot.state.oh.us/report/?docnbr=20147076166,2014,6,SPICUS00023**C,S,PIC,US,17.6,39.723454,-82.986457,73068,1,0,0,0,0,3,0,2,2,N,N,1,,99999,3,H,D,4,3,N,N,Y,80,SOUTH BLOOMFIELD,10,1341,5,1,1,9,1,1,0,0,0,0,0,0,1,3,1,N,N,SOUTH BLOOMFIELD,,,,,US,23,,,,,,SR,752,,,,1,10172014,Y,1,1,2,NT,10,7,1,20,50,11,9,,0,20,,,,,,,45,M,1,1,1,2,1,2,NT,10,7,1,,50,11,1,,20,,,,,,,62,M,1,1,1,,,,,,,,,,,,,,,,,,,72.76
2037540,20147064862,https://hsip.dot.state.oh.us/report/?docnbr=20147064862,2014,6,SPICSR00104**C,S,PIC,SR,7.7,39.611716,-83.00618,82264,2,0,0,0,2,2,0,2,18,N,Y,2,,99999,5, ,U,2,3,N,N,Y,80,WAYNE TOWNSHIP,10,648,4,2,1,9,5,1,0,0,0,0,0,0,0,0,0,Y,N,WAYNE,,,,,SR,104,,,,,,SR,56,,,,1,AC10140071,Y,1,2,4,LT,4,1,1,10,,6,2,,0,20,,,,,,,16,F,1,1,1,2,1,2,NT,4,2,1,55,,1,1,,20,,,,,,,34,F,1,1,1,,,,,,,,,,,,,,,,,,,68.23
2291945,20157027635,https://hsip.dot.state.oh.us/report/?docnbr=20157027635,2015,6,SPICUS00023**C,S,PIC,US,7.73,39.588326,-82.953716,15077,1,0,0,0,0,3,0,2,2,N,Y,3,,99714,3,H,D,4,2,N,N,Y,80,CIRCLEVILLE TOWNSHIP,3,1040,3,1,1,9,1,1,0,0,0,0,0,1,0,0,0,N,N,CIRCLEVILLE,,,,,US,23,,,PICKAWAY,CR,,,,,,,1,AC03150065,Y,1,2,1,NT,4,7,1,35,60,1,9,,0,20,,,,,,,46,M,1,1,1,2,2,1,NT,4,2,1,,60,11,1,,20,,,,,,,78,F,1,1,1,,,,,,,,,,,,,,,,,,,62.89
2125051,20156030643,https://hsip.dot.state.oh.us/report/?docnbr=20156030643,2015,6,CPIC9999999**C,C,PIC,99,99.99,,,70870,1,0,0,0,0,1,0,1,13,Y,N,1,,99999,0, , ,0,0,N,N,N,80,SCIOTO TOWNSHIP,3,644,4,5,3,4,2,2,0,0,0,0,1,0,0,0,0,N,N,SCIOTO (TOWNSHIP OF),,RANGE,LA,,,,,,,,,SR,762,,,,1,65-0049-65,Y,1,4,3,NT,1,8,1,10,5,1,17,,46,9,46,,,,,,28,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.99
2124790,20156030381,https://hsip.dot.state.oh.us/report/?docnbr=20156030381,2015,6,CPICCR00512**C,C,PIC,CR,0.04,39.583177,-82.952333,15070,1,0,0,0,0,2,0,2,2,N,Y,2,,99999,4, ,U,4,3,N,N,N,80,CIRCLEVILLE,3,1550,3,4,2,0,1,1,0,0,0,0,0,0,0,0,0,N,N,CIRCLEVILLE,,CRITES,RD,,,,,,,,,US,23,,,,1,71-0293-65,Y,1,3,4,NT,4,6,1,5,35,1,9,,0,20,,,,,,,52,F,1,1,1,2,3,4,NT,4,5,1,,35,11,1,,20,,,,,,,40,F,1,1,1,,,,,,,,,,,,,,,,,,,0.04
2127729,20156033331,https://hsip.dot.state.oh.us/report/?docnbr=20156033331,2015,6,SPICSR00762**C,S,PIC,SR,1.66,39.802462,-83.145416,20156,1,0,0,0,0,1,0,1,3,Y,N,1,,99999,4, ,U,2,3,N,N,Y,80,DARBY TOWNSHIP,3,540,6,2,1,0,5,1,0,0,0,0,0,0,0,0,0,Y,N,DARBY (TOWNSHIP OF),,ACCESS,RD,,,,,,,,,SR,762,,,,1,65-0051-65,Y,1,4,3,NT,1,2,1,2,,2,11,,41,41,,,,,,,25,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66
2285171,20157020860,https://hsip.dot.state.oh.us/report/?docnbr=20157020860,2015,6,SPICSR00104**C,S,PIC,SR,11.17,39.660467,-83.002402,37982,1,0,0,0,0,1,0,1,9,N,N,1,,99999,5, ,U,2,3,N,N,Y,80,JACKSON TOWNSHIP,3,644,3,1,1,9,2,1,0,0,0,0,0,0,0,0,0,N,N,JACKSON,E,COMMERCIAL PT,RD,,,,,,,,,SR,104,,,,1,AC03150035,N,1,3,4,NT,12,3,1,45,55,1,1,,0,18,,,,,,,60,F,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.7
2128242,20156033850,https://hsip.dot.state.oh.us/report/?docnbr=20156033850,2015,6,SPICSR00752**C,S,PIC,SR,8.43,39.722818,-82.830925,80598,1,0,0,0,0,4,0,2,6,N,Y,2,,99999,5, ,U,2,3,N,N,Y,80,WALNUT TOWNSHIP,3,1734,5,1,1,0,1,1,0,0,0,0,0,0,0,0,0,Y,N,WALNUT (TOWNSHIP OF),,,,,SR,752,,,,,,SR,674,,,,1,65-0053-65,Y,1,4,3,NT,2,4,1,15,55,1,2,,0,20,,,,,,,17,M,1,1,1,2,2,1,NT,12,3,1,55,55,1,1,,20,9,44,48,,,,24,F,1,1,1,,,,,,,,,,,,,,,,,,,8.43
2061640,20154005650,https://hsip.dot.state.oh.us/report/?docnbr=20154005650,2015,6,SPICUS00062**C,S,PIC,US,4.12,39.774421,-83.213044,20156,1,0,0,0,0,2,0,2,18,N,Y,2,,99999,4, ,U,2,3,N,N,Y,80,DARBY TOWNSHIP,2,1725,4,8,3,9,1,1,0,0,0,0,0,0,0,0,0,N,N,DARBY (TOWNSHIP OF),,,,,US,62,,,LONDON,RD,,,,,,,1,AC02150064,Y,1,6,5,LT,12,6,1,35,55,11,17,,0,8,20,,,,,,56,M,1,1,1,2,7,6,NT,2,13,1,,55,11,1,,20,,,,,,,34,M,1,1,1,,,,,,,,,,,,,,,,,,,91.79
2278934,20157014619,https://hsip.dot.state.oh.us/report/?docnbr=20157014619,2015,6,SPICUS00062**C,S,PIC,US,7.41,39.807393,-83.169309,20156,3,0,0,1,0,1,0,2,2,N,N,1,,99999,4, ,U,2,3,N,N,Y,80,DARBY TOWNSHIP,2,1333,5,1,1,5,1,1,0,0,0,0,0,0,0,0,0,Y,N,DARBY,,,,,US,62,,,9180 US RT 62,,,,,,,,3,AC02150016,Y,1,5,8,NT,12,3,1,45,45,1,9,,0,20,,,,,,,20,M,1,1,1,2,5,8,NT,12,3,1,,45,11,1,,20,,,,,,,24,M,1,1,1,,,,,,,,,,,,,,,,,,,95.08
2061670,20154005680,https://hsip.dot.state.oh.us/report/?docnbr=20154005680,2015,6,SPICUS00023**C,S,PIC,US,7.74,39.588466,-82.953742,15077,3,0,0,1,1,0,0,2,2,N,Y,3,,99999,3,H,D,4,2,N,N,Y,80,CIRCLEVILLE TOWNSHIP,2,1644,5,2,1,9,1,1,0,0,0,0,0,0,0,0,0,N,N,CIRCLEVILLE (TOWNSHIP OF),,,,,US,23,,,PICKAWAY CROSSING,RD,,,,,,,1,AC02150068,Y,1,2,1,NT,4,17,1,55,60,1,9,,0,20,,,,,,,52,M,1,1,1,2,2,1,NT,4,1,1,,60,11,1,,20,,,,,,,56,F,1,1,1,,,,,,,,,,,,,,,,,,,62.9
2061565,20154005575,https://hsip.dot.state.oh.us/report/?docnbr=20154005575,2015,6,SPICUS00023**C,S,PIC,US,22.93,39.80001,-82.991701,33782,1,0,0,0,0,2,0,2,2,N,Y,3,,99999,3,H,D,4,3,N,N,Y,80,HARRISON TOWNSHIP,2,944,2,2,1,9,1,1,0,0,0,0,0,0,0,0,0,N,N,HARRISON (TOWNSHIP OF),,,,,US,23,,,9301,,,,,,,,3,AC02150025,Y,1,1,2,NT,4,6,1,40,60,1,9,,0,20,,,,,,,28,M,1,1,1,2,1,9,LT,4,14,16,,60,6,1,,20,,,,,,,48,M,1,1,1,,,,,,,,,,,,,,,,,,,78.09
2278946,20157014631,https://hsip.dot.state.oh.us/report/?docnbr=20157014631,2015,6,SPICSR00104**C,S,PIC,SR,3.14,39.551272,-83.010772,82012,1,0,0,0,0,1,0,1,13,N,Y,3,,99999,5, ,U,2,3,N,N,Y,80,WAYNE TOWNSHIP,2,524,6,1,4,9,5,1,0,0,0,0,0,0,0,0,0,Y,N,WAYNE,,,,,SR,104,,,HICKORY BEND,RD,,,,,,,1,AC02150069,Y,1,4,1,LT,2,5,1,35,55,11,17,,46,8,46,,,,,,22,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.67
2279516,20157015201,https://hsip.dot.state.oh.us/report/?docnbr=20157015201,2015,6,SPICSR00104**C,S,PIC,SR,17.42,39.746179,-83.024038,70870,1,0,0,0,0,1,0,1,9,N,N,1,,99999,4, ,U,2,3,N,N,Y,80,SCIOTO TOWNSHIP,2,610,5,1,3,4,5,2,0,0,0,0,0,0,0,0,0,N,N,SCIOTO,,,,,SR,104,,,WALKER,RD,,,,,,,1,AC02150013,N,1,2,1,NT,12,7,1,50,55,1,1,,0,18,,,,,,,39,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.95
2279552,20157015237,https://hsip.dot.state.oh.us/report/?docnbr=20157015237,2015,6,SPICSR00762**C,S,PIC,SR,14.03,39.781406,-82.948403,33978,1,0,0,0,0,1,0,1,9,N,N,1,,99999,4,5,U,2,3,N,N,Y,80,HARRISON TOWNSHIP,2,718,3,2,1,9,1,1,0,0,0,0,0,0,0,0,0,N,N,HARRISON,,,,,SR,762,,,10341,,,,,,,,3,AC02150026,N,1,2,1,NT,12,4,1,50,55,1,1,,0,18,,,,,,,27,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.03
2279515,20157015200,https://hsip.dot.state.oh.us/report/?docnbr=20157015200,2015,6,SPICUS00023**C,S,PIC,US,3.08,39.522752,-82.968171,62484,1,0,0,0,0,1,0,1,13,Y,N,1,,99999,3,H,D,4,2,N,N,Y,80,PICKAWAY TOWNSHIP,2,2355,4,6,3,2,5,1,0,0,0,0,0,1,0,0,0,N,N,PICKAWAY,,,,,US,23,,,RIVER,DR,,,,,,,1,AC02150012,Y,1,1,2,NT,12,1,1,25,60,1,17,,44,8,44,,,,,,70,F,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.24
