OBJECTID,DOCUMENT_NBR,CRASH_REPORT_LINK,CRASH_YR,DISTRICT_NBR,NLFID,NLF_JUR_CD,NLF_COUNTY_CD,NLF_ROUTE_TYPE_CD,COUNTY_LOG_NBR,ODOT_LATITUDE_NBR,ODOT_LONGITUDE_NBR,ODOT_FIPS_CD,SEVERITY_BY_TYPE_CD,ODPS_TOTAL_FATALITIES_NBR,INCAPAC_INJURIES_NBR,NON_INCAPAC_INJURIES_NBR,POSSIBLE_INJURIES_NBR,NO_INJURY_REPORTED_NBR,UNRESTRAIN_OCCUPANTS,NUMBER_OF_UNITS_NBR,CRASH_TYPE_CD,FHWA_RDWY_DEPARTURE_IND,ODOT_INTERSECTION_REL_IND,ODOT_CRASH_LOCATION_CD,FACILITY_TYPE_CD,AREA_CD,FUNCTIONAL_CLASS_CD,NHS_CD,ODOT_DIV_UNDIV_IND,ODOT_LANES_NBR,OPER_ACCESS_CONTROL_CD,FREEWAY_IND,INTERSTATE_IND,ODOT_MAINTAINED_HWY_IND,MAINTENANCE_AUTHORITY_CD,ODOT_CITY_VILLAGE_TWP_NME,MONTH_OF_CRASH,TIME_OF_CRASH,DAY_IN_WEEK_CD,WEATHER_COND_CD,ROAD_COND_PRIMARY_CD,ROAD_COND_SECONDARY_CD,LIGHT_COND_PRIMARY_CD,ROAD_CONTOUR_CD,ODPS_ALCOHOL_IND,ODPS_DRUG_IND,ODPS_SCHOOL_ZONE_IND,ODPS_MOTORCYCLE_IND,ODPS_SPEED_IND,ODPS_SENIOR_DRIVER_IND,ODPS_WORK_ZONE_IND,ODPS_LOC_IN_WORK_ZONE_CD,ODPS_TYPE_OF_WORK_ZONE_CD,ODOT_YOUNG_DRIVER_IND,DISTRACTED_DRIVER_IND,ODPS_CITY_VILLAGE_TWP_NME,ODPS_LOC_ROAD_DIR_CD,ODPS_LOC_ROAD_NME,ODPS_LOC_ROAD_SUFFIX_CD,ODPS_LOC_DIR_SUFFIX_CD,ODPS_LOC_ROUTE_PREFIX_CD,ODPS_LOC_ROUTE_ID,ODPS_LOC_ROUTE_SUFFIX_CD,ODPS_REF_DIRECTION_CD,ODPS_REF_GIVEN,ODPS_REF_SUFFIX_CD,ODPS_REF_DIR_SUFFIX_CD,ODPS_REF_ROUTE_PREFIX_CD,ODPS_REF_ROUTE_ID,ODPS_REF_ROUTE_SUFFIX_CD,ODPS_ADDRESS_REFERENCE,ODPS_MILEPOST_REFERENCE,ODPS_REF_POINT_USED_CD,LOCAL_REPORT_NUMBER_ID,U1_AT_FAULT_IND,U1_ODPS_UNIT_NBR,U1_DIRECTION_FROM_CD,U1_DIRECTION_TO_CD,U1_TURN_CD,U1_TRAFFIC_CONTROL_CD,U1_TYPE_OF_UNIT_CD,U1_SPECIAL_FUNCTION_CD,U1_UNIT_SPEED_NBR,U1_POSTED_SPEED_NBR,U1_PRECRASH_ACTION_CD,U1_CONT_CIR_PRIMARY_CD,U1_CONT_CIR_SECONDARY_CD,U1_OBJECT_STRUCK,U1_SEQ_OF_EVENTS_1_CD,U1_SEQ_OF_EVENTS_2_CD,U1_SEQ_OF_EVENTS_3_CD,U1_SEQ_OF_EVENTS_4_CD,U1_SEQ_OF_EVENTS_5_CD,U1_SEQ_OF_EVENTS_6_CD,U1_NON_MOTORIST_LOC_CD,U1_AGE_NBR,U1_GENDER_CD,U1_ALCOH_DRUG_SUSPCTD_CD,U1_DISTRACTED_BY_1_CD,U1_DISTRACTED_BY_2_CD,U2_ODPS_UNIT_NBR,U2_DIRECTION_FROM_CD,U2_DIRECTION_TO_CD,U2_TURN_CD,U2_TRAFFIC_CONTROL_CD,U2_TYPE_OF_UNIT_CD,U2_SPECIAL_FUNCTION_CD,U2_UNIT_SPEED_NBR,U2_POSTED_SPEED_NBR,U2_PRECRASH_ACTION_CD,U2_CONT_CIR_PRIMARY_CD,U2_CONT_CIR_SECONDARY_CD,U2_SEQ_OF_EVENTS_1_CD,U2_SEQ_OF_EVENTS_2_CD,U2_SEQ_OF_EVENTS_3_CD,U2_SEQ_OF_EVENTS_4_CD,U2_SEQ_OF_EVENTS_5_CD,U2_SEQ_OF_EVENTS_6_CD,U2_NON_MOTORIST_LOC_CD,U2_AGE_NBR,U2_GENDER_CD,U2_ALCOH_DRUG_SUSPCTD_CD,U2_DISTRACTED_BY_1_CD,U2_DISTRACTED_BY_2_CD,U3_ODPS_UNIT_NBR,U3_TRAFFIC_CONTROL_CD,U3_TYPE_OF_UNIT_CD,U3_SPECIAL_FUNCTION_CD,U3_PRECRASH_ACTION_CD,U3_CONT_CIR_PRIMARY_CD,U3_CONT_CIR_SECONDARY_CD,U3_SEQ_OF_EVENTS_1_CD,U3_SEQ_OF_EVENTS_2_CD,U3_SEQ_OF_EVENTS_3_CD,U3_SEQ_OF_EVENTS_4_CD,U3_SEQ_OF_EVENTS_5_CD,U3_SEQ_OF_EVENTS_6_CD,INTERSECTION_ID_CURRENT,INTERSECTION_LEG_ID,INTERCHANGE_ID,SA_RAMP_ID,SA_SEGMENT_ID,STATE_TRUE_LOG_NBR
2434962,20166039291.0,https://hsip.dot.state.oh.us/report/?docnbr=20166039291,2016,6,SMADIR00071**C,S,MAD,IR,9.890,39.771997,-83.273947,63338,1,0,0,0,0,2,0,2,5,N,N,1,,99999,1,N,D,4,1,Y,Y,Y,80,PLEASANT TOWNSHIP,3,0612,3,1,1,0,2,1,0,0,0,0,1,0,0,0,0,N,N,PLEASANT (TOWNSHIP OF),,,,,IR,71,,,86,MP,,,,,,,2,65-0103-49,Y,1,2,1,NT,12,17,16,65,70,1,20,,0,5,,,,,,,38,M,1,1,1,2,2,1,NT,12,6,1,75,70,1,1,,5,,,,,,,47,F,1,1,1,,,,,,,,,,,,,,,,,,,86.120
2431071,20166035383.0,https://hsip.dot.state.oh.us/report/?docnbr=20166035383,2016,6,SMADUS00042**C,S,MAD,US,8.290,39.903901,-83.430199,44674,2,0,0,0,3,8,0,3,2,N,Y,1,,99999,4,N,U,2,3,N,N,N,80,LONDON,3,1901,6,1,1,0,4,1,0,0,0,0,0,1,0,0,0,Y,Y,LONDON,,,,,US,42,,,KENY,BL,,,,,,,1,03  1698  16,Y,1,1,2,NT,4,6,1,35,35,1,9,,0,20,,,,,,,70,F,1,6,1,2,1,2,NT,4,3,1,,35,1,1,,20,,,,,,,15,M,1,1,1,3,4,5,1,1,1,,20,,,,,,,,,,,86.380
2434503,20166038830.0,https://hsip.dot.state.oh.us/report/?docnbr=20166038830,2016,6,SMADUS00042**C,S,MAD,US,9.900,39.922853,-83.413314,21154,3,0,0,1,3,1,0,2,2,N,Y,3,,99999,4," ",U,2,3,N,N,Y,80,DEER CREEK TOWNSHIP,3,1135,7,1,1,0,1,1,0,0,0,0,1,0,0,0,0,N,Y,DEER CREEK (TOWNSHIP OF),,,,,US,42,,,10,MP,,,,,,,2,49-0118-49,Y,1,5,8,NT,12,3,1,50,45,1,9,,0,20,,,,,,,27,M,1,6,1,2,5,8,NT,12,3,1,,55,11,1,,20,,,,,,,60,M,1,1,1,,,,,,,,,,,,,,,,,,,87.990
2428452,20166032748.0,https://hsip.dot.state.oh.us/report/?docnbr=20166032748,2016,6,SMADUS00042**C,S,MAD,US,11.980,39.944934,-83.387983,38696,2,0,0,0,1,3,0,2,2,N,N,1,,99999,4," ",U,2,3,N,N,Y,80,JEFFERSON TOWNSHIP,3,1828,5,4,2,0,5,1,0,0,0,0,0,0,0,0,0,N,N,JEFFERSON (TOWNSHIP OF),,,,,US,42,,,12,MP,,,,,,,2,49-0105-49,N,1,1,2,NT,12,3,1,45,55,11,10,,0,20,,,,,,,28,M,1,1,1,2,1,2,NT,12,17,1,55,55,1,9,,20,,,,,,,52,M,1,1,1,,,,,,,,,,,,,,,,,,,90.070
2260501,20156166619.0,https://hsip.dot.state.oh.us/report/?docnbr=20156166619,2015,6,CMADCR00034**C,C,MAD,CR,0.100,40.091647,-83.255063,20142,3,0,0,2,0,0,0,1,13,Y,N,1,,99999,6," ",U,2,0,N,N,N,80,DARBY TOWNSHIP,12,2110,2,2,2,0,5,3,0,0,0,0,0,0,0,0,0,Y,N,DARBY (TOWNSHIP OF),,,,,CR,34,,,,,,CR,7,,,,1,49-0547-49,Y,1,3,4,NT,12,2,1,55,55,13,15,17,46,8,46,,,,,,17,F,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.100
2255215,20156161320.0,https://hsip.dot.state.oh.us/report/?docnbr=20156161320,2015,6,SMADUS00042**C,S,MAD,US,23.790,40.089708,-83.282328,11234,1,0,0,0,0,3,0,2,18,N,Y,1,,99999,3," ",U,2,3,N,N,Y,80,CANAAN TOWNSHIP,12,1110,7,1,1,0,1,2,0,0,0,0,0,0,0,0,0,N,N,CANAAN (TOWNSHIP OF),,,,,US,42,,,,,,CR,30,,,,1,49-0541-49,Y,1,2,4,LT,12,6,1,5,55,6,2,,0,20,,,,,,,54,M,1,1,1,2,1,2,NT,12,5,1,45,55,1,1,,20,,,,,,,52,M,1,1,1,,,,,,,,,,,,,,,,,,,101.880
2258520,20156164633.0,https://hsip.dot.state.oh.us/report/?docnbr=20156164633,2015,6,CMADCR00014**C,C,MAD,CR,3.740,39.978369,-83.323684,38696,1,0,0,0,0,1,0,1,9,N,N,1,,99999,7," ",U,2,0,N,N,N,80,JEFFERSON TOWNSHIP,12,2210,1,2,1,0,5,1,0,0,0,0,0,0,0,0,0,N,N,JEFFERSON (TOWNSHIP OF),,,,,CR,14,,,,,,TR,48,,,,1,49-0538-49,N,1,2,1,NT,12,2,1,50,55,1,1,,0,18,,,,,,,54,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.740
2261089,20156167208.0,https://hsip.dot.state.oh.us/report/?docnbr=20156167208,2015,6,CMADCR00017**C,C,MAD,CR,0.000,39.799533,-83.560918,59528,4,0,1,1,0,0,0,1,13,N,Y,3,,99999,7," ",U,2,0,N,N,N,80,PAINT TOWNSHIP,12,2235,5,1,1,0,5,3,0,0,0,0,0,0,0,0,0,Y,N,PAINT (TOWNSHIP OF),,,,,CR,17,,,,,,TR,97,,,,1,49-0553-49,Y,1,3,4,NT,1,6,1,45,55,1,10,,44,9,44,,,,,,22,F,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000
2251730,20156157819.0,https://hsip.dot.state.oh.us/report/?docnbr=20156157819,2015,6,CMADCR00007**C,C,MAD,CR,5.470,39.996727,-83.263838,38696,3,0,0,1,0,0,0,1,13,Y,N,1,,99999,5," ",U,2,0,N,N,N,80,JEFFERSON TOWNSHIP,12,1031,7,2,2,0,1,4,0,0,0,0,0,0,0,0,0,N,N,JEFFERSON (TOWNSHIP OF),,,,,CR,7,,,,,,CR,46,,,,1,49-0535-49,Y,1,2,1,NT,12,10,1,50,50,1,17,,31,31,1,30,,,,,54,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.470
2251711,20156157800.0,https://hsip.dot.state.oh.us/report/?docnbr=20156157800,2015,6,CMADCR00022**C,C,MAD,CR,5.570,39.878334,-83.276525,38696,1,0,0,0,0,1,0,1,13,Y,N,1,,99999,7," ",U,2,0,N,N,N,80,JEFFERSON TOWNSHIP,12,1106,7,3,2,0,1,2,0,0,0,0,1,0,0,0,0,Y,N,JEFFERSON (TOWNSHIP OF),,,,,CR,22,,,,,,CR,72,,,,1,49-0527-49,Y,1,2,1,NT,12,3,1,50,55,13,6,,48,9,48,46,,,,,19,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.570
2362323,20164004022.0,https://hsip.dot.state.oh.us/report/?docnbr=20164004022,2016,6,SMADUS00042**C,S,MAD,US,11.760,39.942584,-83.390791,21154,2,0,0,0,1,1,0,2,2,N,N,10,,99999,4," ",U,2,3,N,N,Y,80,DEER CREEK TOWNSHIP,3,0936,4,1,1,9,1,2,0,0,0,0,0,0,0,0,0,N,N,DEER CREEK (TOWNSHIP OF),,,,,US,42,,,255,,,,,,,,3,16-0423-03,Y,1,1,2,NT,12,3,1,50,55,1,9,,0,20,,,,,,,26,F,1,1,1,2,1,2,NT,12,6,1,25,55,11,1,,20,,,,,,,55,F,1,1,1,,,,,,,,,,,,,,,,,,,89.850
2436038,20166040371.0,https://hsip.dot.state.oh.us/report/?docnbr=20166040371,2016,6,SMADIR00070**C,S,MAD,IR,10.230,39.959067,-83.345495,38696,2,0,0,0,1,1,0,2,2,N,N,1,,99999,1,N,D,6,1,Y,Y,Y,80,JEFFERSON TOWNSHIP,3,2112,3,1,1,0,5,2,0,0,0,0,0,0,0,0,0,N,N,JEFFERSON (TOWNSHIP OF),,,,,IR,70,,,81,MP,,,,,,,2,49-0121-49,Y,2,3,4,NT,12,3,1,0,70,1,9,,0,20,,,,,,,0,U,1,1,1,1,3,4,NT,12,7,1,65,70,1,1,,20,,,,,,,58,M,1,1,1,,,,,,,,,,,,,,,,,,,80.700
2433371,20166037694.0,https://hsip.dot.state.oh.us/report/?docnbr=20166037694,2016,6,SMADUS00040**C,S,MAD,US,14.270,39.944711,-83.270733,83580,1,0,0,0,0,2,0,2,2,N,Y,2,,99999,5," ",U,2,3,N,N,Y,80,WEST JEFFERSON,3,0611,3,1,1,0,4,1,0,0,0,1,0,0,0,0,0,N,Y,WEST JEFFERSON (CORPORATE NAME,,,,,US,40,,S,TWIN,ST,,,,,,,1,03  028   26,Y,1,4,3,NT,4,5,1,20,25,1,9,,0,20,,,,,,,40,M,1,6,1,2,4,3,NT,4,9,1,3,25,1,1,,20,,,,,,,55,M,1,1,1,,,,,,,,,,,,,,,,,,,86.000
2602760,20167016867.0,https://hsip.dot.state.oh.us/report/?docnbr=20167016867,2016,6,SMADSR00029**C,S,MAD,SR,2.160,40.025271,-83.479250,72960,1,0,0,0,0,3,0,2,2,N,N,1,,99999,5," ",U,2,3,N,N,Y,80,SOMERFORD TOWNSHIP,3,1700,6,2,1,9,9,1,0,0,0,0,0,0,0,0,0,Y,N,SOMERFORD,,,,,SR,29,,,002972,,,,,,,,3,16-0447-03,Y,2,3,4,NT,12,2,1,45,55,1,9,,0,20,,,,,,,26,F,1,1,1,1,4,3,NT,12,7,1,40,55,11,1,,20,,,,,,,23,M,1,1,1,,,,,,,,,,,,,,,,,,,92.100
2425606,20166029892.0,https://hsip.dot.state.oh.us/report/?docnbr=20166029892,2016,6,SMADUS00042**C,S,MAD,US,8.230,39.903203,-83.430876,44674,1,0,0,0,0,3,0,2,2,N,Y,2,,99999,4,N,U,2,3,N,N,N,80,LONDON,3,1223,7,1,1,0,1,1,0,0,0,0,0,1,0,0,0,N,N,LONDON,,,,,US,42,,,KENY,BL,,,,,,,1,03  1529  16,Y,1,1,2,NT,4,4,1,15,35,1,9,,0,20,,,,,,,75,F,1,1,1,2,1,2,NT,4,7,1,,35,1,1,,20,,,,,,,67,M,1,1,1,,,,,,,,,,,,,,,,,,,86.320
2426606,20166030895.0,https://hsip.dot.state.oh.us/report/?docnbr=20166030895,2016,6,SMAD9999999**C,S,MAD,99,99.990,,,83580,1,0,0,0,0,1,0,1,9,N,N,1,,99999,0," "," ",0,0,N,N,N,80,WEST JEFFERSON,3,1923,2,1,1,0,5,1,0,0,0,0,0,1,0,0,0,N,N,WEST JEFFERSON (CORPORATE NAME,,,,,SR,142,,,1425,,,,,,,,3,03  024   16,N,1,1,2,NT,1,3,1,45,50,1,1,,0,18,,,,,,,68,F,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.990
2594923,20167009024.0,https://hsip.dot.state.oh.us/report/?docnbr=20167009024,2016,6,SMADSR00056**C,S,MAD,SR,21.600,39.743248,-83.280576,63338,1,0,0,0,0,1,0,1,13,Y,N,10,,99999,5," ",U,2,3,N,N,Y,80,PLEASANT TOWNSHIP,2,0911,3,2,2,9,1,1,0,0,0,0,0,0,0,0,0,N,N,PLEASANT,,,,,SR,56,,,013880,,,,,,,,3,16-0266-02,Y,1,1,2,NT,12,5,1,50,55,1,17,,40,9,44,40,1,,,,44,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.050
2593497,20167007598.0,https://hsip.dot.state.oh.us/report/?docnbr=20167007598,2016,6,SMADSR00038**C,S,MAD,SR,8.660,39.824435,-83.465725,59528,1,0,0,0,0,2,0,1,13,Y,N,1,,99999,5," ",U,2,3,N,N,Y,80,PAINT TOWNSHIP,2,1057,4,8,3,9,1,1,0,0,0,0,0,0,0,0,0,N,N,PAINT,,,,,SR,38,,,DRURY,RD,,,,,,,1,16-0228-02,Y,1,1,2,NT,12,7,1,30,55,1,17,,44,11,9,44,1,,,,42,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.610
2593501,20167007602.0,https://hsip.dot.state.oh.us/report/?docnbr=20167007602,2016,6,SMADSR00056**C,S,MAD,SR,19.110,39.768392,-83.313362,63338,1,0,0,0,0,1,0,1,13,Y,N,1,,99999,5," ",U,2,3,N,N,Y,80,PLEASANT TOWNSHIP,2,1246,2,6,3,9,9,1,0,0,0,0,0,0,0,0,0,Y,N,PLEASANT,,,,,SR,56,,,011860,,,,,,,,3,16-0211-02,Y,1,2,1,NT,12,3,1,40,55,1,17,,52,8,44,46,52,,,,22,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.560
2420981,20166025251.0,https://hsip.dot.state.oh.us/report/?docnbr=20166025251,2016,6,SMADUS00042**C,S,MAD,US,12.270,39.948031,-83.384282,21154,3,0,0,2,0,5,0,6,2,N,N,10,,99999,4," ",U,2,3,N,N,Y,80,DEER CREEK TOWNSHIP,2,0725,4,4,1,0,2,2,0,0,0,0,0,0,0,0,0,Y,N,DEER CREEK (TOWNSHIP OF),,,,,US,42,,,12,MP,,,,,,,2,49-0087-49,Y,1,1,2,NT,12,17,1,48,55,11,9,,0,20,20,,,,,,60,M,1,1,1,2,1,2,NT,12,6,1,10,55,11,1,,20,20,,,,,,63,F,1,1,1,3,12,6,13,11,1,,20,20,,,,,,,,,,90.360
2412942,20166017176.0,https://hsip.dot.state.oh.us/report/?docnbr=20166017176,2016,6,SMADIR00070**C,S,MAD,IR,15.220,39.979031,-83.255834,38696,1,0,0,0,0,3,1,2,5,N,N,1,,99999,1,N,D,6,1,Y,Y,Y,80,JEFFERSON TOWNSHIP,2,0635,4,6,2,0,5,2,0,0,0,0,0,0,0,0,0,N,N,JEFFERSON (TOWNSHIP OF),,,,,IR,70,,,86,MP,,,,,,,2,49-0065-49,Y,1,4,3,NT,12,3,1,45,70,8,10,,48,20,44,48,,,,,35,F,1,1,1,2,4,3,NT,12,17,1,60,70,1,1,,20,,,,,,,47,M,1,1,1,,,,,,,,,,,,,,,,,,,85.690
2418278,20166022539.0,https://hsip.dot.state.oh.us/report/?docnbr=20166022539,2016,6,SMADIR00071**C,S,MAD,IR,10.520,39.777236,-83.264266,63338,2,0,0,0,1,1,1,2,7,Y,N,1,,99999,1,N,D,4,1,Y,Y,Y,80,PLEASANT TOWNSHIP,2,0632,5,1,1,0,5,1,0,0,0,0,0,0,0,0,0,N,N,PLEASANT (TOWNSHIP OF),,,,,IR,71,,,87,MP,,,,,,,2,65-0073-49,Y,1,1,2,NT,12,18,1,65,70,1,17,,44,8,21,44,,,,,45,M,1,1,1,2,1,2,NT,12,17,1,,70,10,1,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.750
2606150,20167020257.0,https://hsip.dot.state.oh.us/report/?docnbr=20167020257,2016,6,SMADSR00665**C,S,MAD,SR,10.530,39.863099,-83.257963,26068,1,0,0,0,0,1,0,1,13,Y,N,1,,99999,5," ",U,2,3,N,N,Y,80,FAIRFIELD TOWNSHIP,4,1645,1,1,1,9,1,1,0,0,0,0,0,0,0,0,0,N,N,FAIRFIELD,,,,,SR,665,,,010225,,,,,,,,3,16-0593-04,Y,1,3,4,NT,12,4,1,45,55,1,17,,48,8,48,,,,,,47,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.530
2450273,20166054666.0,https://hsip.dot.state.oh.us/report/?docnbr=20166054666,2016,6,SMADIR00070**C,S,MAD,IR,9.330,39.957239,-83.362298,38696,1,0,0,0,0,2,0,2,9,N,N,1,,99999,1,N,D,6,1,Y,Y,Y,80,JEFFERSON TOWNSHIP,4,0720,5,2,1,0,1,1,0,0,0,0,1,0,0,0,0,N,N,JEFFERSON (TOWNSHIP OF),,,,,IR,70,,,80,MP,,,,,,,2,49-0152-49,N,1,3,4,NT,12,3,1,73,70,1,1,,0,18,,,,,,,41,M,1,1,1,2,3,4,NT,12,6,1,70,70,1,1,,18,,,,,,,63,M,1,1,1,,,,,,,,,,,,,,,,,,,79.800
2445873,20166050244.0,https://hsip.dot.state.oh.us/report/?docnbr=20166050244,2016,6,SMADIR00070**C,S,MAD,IR,13.640,39.970586,-83.283505,38696,1,0,0,0,0,2,0,1,14,N,N,1,,99999,1,N,D,6,1,Y,Y,Y,80,JEFFERSON TOWNSHIP,4,0004,4,1,1,0,5,1,0,0,0,0,0,0,0,0,0,N,N,JEFFERSON (TOWNSHIP OF),,,,,IR,70,,,84,MP,,,,,,,2,49-0139-49,Y,1,3,4,NT,12,5,1,60,70,1,1,,0,24,,,,,,,30,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.110
2445171,20166049542.0,https://hsip.dot.state.oh.us/report/?docnbr=20166049542,2016,6,SMADIR00070**C,S,MAD,IR,14.920,39.977425,-83.261076,38696,1,0,0,0,0,2,0,1,17,N,N,1,,99999,1,N,D,6,1,Y,Y,Y,80,JEFFERSON TOWNSHIP,4,1425,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,JEFFERSON (TOWNSHIP OF),,,,,IR,70,,,86,MP,,,,,,,2,49-0144-49,N,1,3,4,NT,12,16,1,70,70,1,1,,0,2,,,,,,,29,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.390
2440974,20166045329.0,https://hsip.dot.state.oh.us/report/?docnbr=20166045329,2016,6,SMADIR00070**C,S,MAD,IR,14.540,39.975403,-83.267739,21154,1,0,0,0,0,1,0,1,9,N,N,1,,99999,1,N,D,6,1,Y,Y,Y,80,DEER CREEK TOWNSHIP,4,1000,5,1,2,0,5,1,0,0,0,0,0,0,0,0,0,N,N,DEER CREEK (TOWNSHIP OF),,,,,IR,70,,,85,MP,,,,,,,2,12-0375-49,N,1,3,4,NT,12,3,1,70,70,1,1,,0,18,,,,,,,60,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.010
2602292,20167016399.0,https://hsip.dot.state.oh.us/report/?docnbr=20167016399,2016,6,SMADIR00070**C,S,MAD,IR,6.510,39.947854,-83.413881,21154,1,0,0,0,0,2,0,1,14,N,N,1,,99999,1,N,D,6,1,Y,Y,Y,80,DEER CREEK TOWNSHIP,4,0438,7,1,1,9,5,1,0,0,0,0,0,0,0,0,0,N,N,DEER CREEK,,,,,IR,70,,,0077.0,MP,,,,,,,2,16-0545-04,N,1,3,4,NT,1,3,1,70,70,1,1,,0,24,,,,,,,47,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.980
2422018,20166026293.0,https://hsip.dot.state.oh.us/report/?docnbr=20166026293,2016,6,CMADCR00011**C,C,MAD,CR,3.430,40.046514,-83.441717,51478,4,0,1,0,0,0,0,1,13,Y,N,1,,99999,6," ",U,2,0,N,N,N,80,MONROE TOWNSHIP,2,2055,3,1,1,0,5,3,0,0,0,0,1,0,0,0,0,Y,Y,MONROE (TOWNSHIP OF),,,,,CR,11,,N,121,RD,,,,,,,1,49-0086-49,Y,1,1,2,NT,12,3,1,65,55,1,10,6,44,8,44,1,,,,,20,M,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.430
2420412,20166024681.0,https://hsip.dot.state.oh.us/report/?docnbr=20166024681,2016,6,SMADIR00071**C,S,MAD,IR,11.570,39.785111,-83.247407,63338,1,0,0,0,0,1,0,1,13,Y,N,1,,99999,1,N,D,4,1,Y,Y,Y,80,PLEASANT TOWNSHIP,2,0059,2,1,1,0,5,1,0,1,0,0,0,0,0,0,0,N,N,PLEASANT (TOWNSHIP OF),,,,,IR,71,,,88,MP,,,,,,,2,65-0079-49,Y,1,1,2,NT,12,2,1,70,70,1,10,14,31,8,31,30,,,,,52,M,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.800
2419052,20166023315.0,https://hsip.dot.state.oh.us/report/?docnbr=20166023315,2016,6,SMADIR00070**C,S,MAD,IR,12.560,39.964805,-83.302421,38696,1,0,0,0,0,1,0,1,16,Y,N,1,,99999,1,N,D,6,1,Y,Y,Y,80,JEFFERSON TOWNSHIP,2,1827,1,2,2,3,3,1,0,0,0,0,0,0,0,0,0,Y,N,JEFFERSON (TOWNSHIP OF),,,,,IR,70,,,83,MP,,,,,,,2,49-0074-49,Y,1,4,3,NT,12,2,1,45,70,1,17,,33,9,1,33,,,,,25,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.030
2597146,20167011247.0,https://hsip.dot.state.oh.us/report/?docnbr=20167011247,2016,6,SMADSR00029**C,S,MAD,SR,8.600,39.974676,-83.377615,51478,1,0,0,0,0,1,0,1,13,Y,N,1,,99999,5," ",U,2,3,N,N,Y,80,MONROE TOWNSHIP,2,0008,7,1,1,9,5,4,0,0,0,0,0,0,0,0,0,Y,N,MONROE,,,,,SR,29,,,LITTLE DARBY RD,RD,,,,,,,1,16-0323-02,Y,1,7,6,NT,12,2,1,55,55,1,17,,40,8,44,40,,,,,19,F,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.540
2594925,20167009026.0,https://hsip.dot.state.oh.us/report/?docnbr=20167009026,2016,6,SMADUS00040**C,S,MAD,US,5.700,39.936499,-83.431636,21154,1,0,0,0,0,1,0,1,13,Y,N,10,,99999,5," ",D,4,3,N,N,Y,80,DEER CREEK TOWNSHIP,2,2100,1,6,3,9,5,1,0,0,0,0,0,1,0,0,0,N,N,DEER CREEK,,,,,US,40,,,000445,,,,,,,,3,16-0257-02,Y,1,4,3,NT,12,6,1,20,60,1,17,,46,8,44,46,,,,,74,F,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.430
2593499,20167007600.0,https://hsip.dot.state.oh.us/report/?docnbr=20167007600,2016,6,SMADSR00038**C,S,MAD,SR,10.900,39.856268,-83.464359,78428,1,0,0,0,0,1,0,1,13,Y,N,1,,99999,5," ",U,2,3,N,N,Y,80,UNION TOWNSHIP,2,1255,3,6,3,4,1,1,0,0,0,0,0,0,0,0,0,N,N,UNION,,,,,SR,38,,,005350,,,,,,,,3,16-0221-02,Y,1,2,1,NT,12,6,1,40,55,1,17,,40,11,9,40,,,,,34,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.850
